______________________________
*START OF THE FILE 0*
______________________________
word:          author; amount:   1; TF: 0.009091
word:           lured; amount:   2; TF: 0.000024
word:        upstairs; amount:  16; TF: 0.000192
word:             her; amount: 439; TF: 0.005258
word:          stable; amount:   2; TF: 0.000024
word:           terms; amount:  27; TF: 0.000323
word:        vanished; amount:   2; TF: 0.000024
word:          gloomy; amount:   3; TF: 0.000036
word:       foukousas; amount:   1; TF: 0.000012
word:       clutching; amount:   2; TF: 0.000024
word:        obtained; amount:   1; TF: 0.000012
word:           lapis; amount:   1; TF: 0.000012
word:          hadjis; amount:   1; TF: 0.000012
word:          purify; amount:   1; TF: 0.000012
word:         gregory; amount:   1; TF: 0.000012
word:             hid; amount:   1; TF: 0.000012
word:          import; amount:   2; TF: 0.000024
word:           lurid; amount:   1; TF: 0.000012
word:             him; amount: 661; TF: 0.007916
word:             his; amount: 996; TF: 0.011928
word:             hit; amount:   3; TF: 0.000036
word:         effects; amount:   1; TF: 0.000012
word:        twilight; amount:   1; TF: 0.000012
word:        splendid; amount:   5; TF: 0.000060
word:         gazette; amount:   1; TF: 0.000012
word:  intellectually; amount:   1; TF: 0.000012
word:         shudder; amount:   7; TF: 0.000084
word:        keenness; amount:   1; TF: 0.000012
word:         scarlet; amount:  18; TF: 0.000216
word:           lurks; amount:   1; TF: 0.000012
word:       diversity; amount:   1; TF: 0.000012
word:    presentation; amount:   1; TF: 0.000012
word:      mediocrity; amount:   2; TF: 0.000024
word:         shaking; amount:   9; TF: 0.000108
word:            oath; amount:   2; TF: 0.000024
word:       cunningly; amount:   1; TF: 0.000012
word:            bill; amount:   4; TF: 0.000048
word:          ceased; amount:  10; TF: 0.000120
word:          hectic; amount:   1; TF: 0.000012
word:        dragging; amount:   1; TF: 0.000012
word:          poland; amount:   1; TF: 0.000012
word:           given; amount:  21; TF: 0.000252
word:           gives; amount:   7; TF: 0.000084
word:     bournemouth; amount:   1; TF: 0.000012
word:       mannerism; amount:   1; TF: 0.000012
word:         hungary; amount:   1; TF: 0.000012
word:             hot; amount:   5; TF: 0.000060
word:             how; amount: 153; TF: 0.001832
word:         dreaded; amount:   2; TF: 0.000024
word:        carrying; amount:   4; TF: 0.000048
word:    supercilious; amount:   1; TF: 0.000012
word:     superficial; amount:   2; TF: 0.000024
word:       childhood; amount:   1; TF: 0.000012
word:           lapse; amount:   1; TF: 0.000012
word:       household; amount:   1; TF: 0.000012
word:            bird; amount:   3; TF: 0.000036
word:         entered; amount:  26; TF: 0.000311
word:        security; amount:   1; TF: 0.000012
word:       fulfilled; amount:   1; TF: 0.000012
word:          omened; amount:   1; TF: 0.000012
word:           small; amount:  15; TF: 0.000180
word:      disordered; amount:   1; TF: 0.000012
word:            bits; amount:   2; TF: 0.000024
word:         pursuit; amount:   1; TF: 0.000012
word:        selected; amount:   1; TF: 0.000012
word:          rhymes; amount:   1; TF: 0.000012
word:           tight; amount:   2; TF: 0.000024
word:          purity; amount:   8; TF: 0.000096
word:         servant; amount:  21; TF: 0.000252
word:         germany; amount:   1; TF: 0.000012
word:          faults; amount:   1; TF: 0.000012
word:    disappointed; amount:   6; TF: 0.000072
word:      clustering; amount:   5; TF: 0.000060
word:           wears; amount:   2; TF: 0.000024
word:       oppressed; amount:   1; TF: 0.000012
word:         america; amount:   6; TF: 0.000072
word:           weary; amount:   1; TF: 0.000012
word:        emeralds; amount:   3; TF: 0.000036
word:        language; amount:   4; TF: 0.000048
word:        sphinxes; amount:   2; TF: 0.000024
word:           extra; amount:   1; TF: 0.000012
word:          viewed; amount:   2; TF: 0.000024
word:           weave; amount:   1; TF: 0.000012
word:           smart; amount:   5; TF: 0.000060
word:        daughter; amount:   5; TF: 0.000060
word:        presided; amount:   1; TF: 0.000012
word:         written; amount:  13; TF: 0.000156
word:           dacca; amount:   1; TF: 0.000012
word:         radical; amount:   2; TF: 0.000024
word:          though; amount:  39; TF: 0.000467
word:        required; amount:   2; TF: 0.000024
word:       judgement; amount:   1; TF: 0.000012
word:           maker; amount:   4; TF: 0.000048
word:           makes; amount:  28; TF: 0.000335
word:         sinners; amount:   1; TF: 0.000012
word:         starlit; amount:   1; TF: 0.000012
word:         godlike; amount:   1; TF: 0.000012
word:         version; amount:   3; TF: 0.000036
word:         shouted; amount:   1; TF: 0.000012
word:         chiefly; amount:   2; TF: 0.000024
word:          gravel; amount:   1; TF: 0.000012
word:     indifferent; amount:  10; TF: 0.000120
word:         tilting; amount:   1; TF: 0.000012
word:           rises; amount:   2; TF: 0.000024
word:           knock; amount:   8; TF: 0.000096
word:         lending; amount:   1; TF: 0.000012
word:          method; amount:   8; TF: 0.000096
word:         rumours; amount:   2; TF: 0.000024
word:          spices; amount:   1; TF: 0.000012
word:             ice; amount:   3; TF: 0.000036
word:           young; amount:  72; TF: 0.000862
word:         napkins; amount:   1; TF: 0.000012
word:             icy; amount:   1; TF: 0.000012
word:         marsyas; amount:   1; TF: 0.000012
word:        throwing; amount:   4; TF: 0.000048
word:       sebastian; amount:   1; TF: 0.000012
word:       brabantio; amount:   1; TF: 0.000012
word:         lantern; amount:   4; TF: 0.000048
word:       bauderike; amount:   1; TF: 0.000012
word:          stacks; amount:   1; TF: 0.000012
word:     expectation; amount:   1; TF: 0.000012
word:      inartistic; amount:   1; TF: 0.000012
word:         velvets; amount:   2; TF: 0.000024
word:       specially; amount:   3; TF: 0.000036
word:     exclamation; amount:   1; TF: 0.000012
word:     approaching; amount:   1; TF: 0.000012
word:           yours; amount:   7; TF: 0.000084
word:         sleeves; amount:   4; TF: 0.000048
word:        chestnut; amount:   1; TF: 0.000012
word:       elocution; amount:   1; TF: 0.000012
word:        triumphs; amount:   3; TF: 0.000036
word:   investigating; amount:   1; TF: 0.000012
word:        pictured; amount:   3; TF: 0.000036
word:           youth; amount:  37; TF: 0.000443
word:            trap; amount:   2; TF: 0.000024
word:        pictures; amount:   3; TF: 0.000036
word:            tray; amount:   5; TF: 0.000060
word:          madrid; amount:   2; TF: 0.000024
word:            knew; amount:  48; TF: 0.000575
word:        pleasure; amount:  45; TF: 0.000539
word:          profit; amount:   2; TF: 0.000024
word:             ill; amount:  12; TF: 0.000144
word:      atmosphere; amount:   2; TF: 0.000024
word:        regarded; amount:   2; TF: 0.000024
word:            tree; amount:   1; TF: 0.000012
word:          puppet; amount:   1; TF: 0.000012
word:      mattresses; amount:   1; TF: 0.000012
word:       curtained; amount:   2; TF: 0.000024
word: representations; amount:   2; TF: 0.000024
word:           irons; amount:   1; TF: 0.000012
word:           irony; amount:   1; TF: 0.000012
word:            knit; amount:   1; TF: 0.000012
word:             inn; amount:   2; TF: 0.000024
word:         wardour; amount:   1; TF: 0.000012
word:           robed; amount:   1; TF: 0.000012
word:           duets; amount:   1; TF: 0.000012
word:          aborde; amount:   2; TF: 0.000024
word:          giants; amount:   1; TF: 0.000012
word:         meanest; amount:   1; TF: 0.000012
word:        thornton; amount:   1; TF: 0.000012
word:           dowdy; amount:   3; TF: 0.000036
word:         anxiety; amount:   1; TF: 0.000012
word:     explanation; amount:   7; TF: 0.000084
word:           cairo; amount:   1; TF: 0.000012
word:             irs; amount:   1; TF: 0.000012
word:        beatrice; amount:   1; TF: 0.000012
word:        confided; amount:   1; TF: 0.000012
word:             isn; amount:   8; TF: 0.000096
word:            know; amount: 177; TF: 0.002120
word:      slumberous; amount:   1; TF: 0.000012
word:             its; amount: 132; TF: 0.001581
word:          nature; amount:  30; TF: 0.000359
word:     distressing; amount:   1; TF: 0.000012
word:           known; amount:  27; TF: 0.000323
word:          silent; amount:  14; TF: 0.000168
word:           knows; amount:  12; TF: 0.000144
word:           waned; amount:   1; TF: 0.000012
word:           wanes; amount:   1; TF: 0.000012
word:             ivy; amount:   2; TF: 0.000024
word:         oranges; amount:   2; TF: 0.000024
word:       producing; amount:   3; TF: 0.000036
word:            trod; amount:   1; TF: 0.000012
word:      production; amount:   1; TF: 0.000012
word:            trop; amount:   2; TF: 0.000024
word:      archbishop; amount:   1; TF: 0.000012
word:        mourning; amount:   2; TF: 0.000024
word:           since; amount:  16; TF: 0.000192
word:       effective; amount:   1; TF: 0.000012
word:          copied; amount:   4; TF: 0.000048
word:         closing; amount:   4; TF: 0.000048
word:          bother; amount:   3; TF: 0.000036
word:          copies; amount:   8; TF: 0.000096
word:         monster; amount:   4; TF: 0.000048
word:         silence; amount:  11; TF: 0.000132
word:         astorre; amount:   1; TF: 0.000012
word:         trickle; amount:   1; TF: 0.000012
word:       strolling; amount:   3; TF: 0.000036
word:           malay; amount:   1; TF: 0.000012
word:         natural; amount:   9; TF: 0.000108
word:           downy; amount:   1; TF: 0.000012
word:    concentrated; amount:   2; TF: 0.000024
word:      inevitable; amount:   3; TF: 0.000036
word:         escaped; amount:   3; TF: 0.000036
word:            dead; amount:  41; TF: 0.000491
word:            true; amount:  49; TF: 0.000587
word:            deal; amount:  11; TF: 0.000132
word:            dear; amount:  74; TF: 0.000886
word:    arrangements; amount:   1; TF: 0.000012
word:          riario; amount:   1; TF: 0.000012
word:        detested; amount:   2; TF: 0.000024
word:         natured; amount:   1; TF: 0.000012
word:     development; amount:  12; TF: 0.000144
word:         natures; amount:   1; TF: 0.000012
word:        murmured; amount:  43; TF: 0.000515
word:      importance; amount:   7; TF: 0.000084
word:        proposal; amount:   1; TF: 0.000012
word:         scholar; amount:   1; TF: 0.000012
word:            deed; amount:   1; TF: 0.000012
word:            deep; amount:  10; TF: 0.000120
word:          lustre; amount:   1; TF: 0.000012
word:            deer; amount:   1; TF: 0.000012
word:         algiers; amount:   1; TF: 0.000012
word:        revolver; amount:   1; TF: 0.000012
word:          unjust; amount:   6; TF: 0.000072
word:          effigy; amount:   1; TF: 0.000012
word:        flashing; amount:   3; TF: 0.000036
word:         hateful; amount:   3; TF: 0.000036
word:        proposes; amount:   1; TF: 0.000012
word:        absurdly; amount:   3; TF: 0.000036
word:         anguish; amount:   1; TF: 0.000012
word:          spider; amount:   1; TF: 0.000012
word:           folds; amount:   1; TF: 0.000012
word:        multiply; amount:   1; TF: 0.000012
word:     seventeenth; amount:   1; TF: 0.000012
word:      hollowness; amount:   1; TF: 0.000012
word:    appreciation; amount:   3; TF: 0.000036
word:          letter; amount:  15; TF: 0.000180
word:         ribands; amount:   1; TF: 0.000012
word:       necessary; amount:   5; TF: 0.000060
word:           wants; amount:   8; TF: 0.000096
word:      symbolical; amount:   1; TF: 0.000012
word:         monstre; amount:   1; TF: 0.000012
word:      commercial; amount:   1; TF: 0.000012
word:             jew; amount:   8; TF: 0.000096
word:        stooping; amount:   4; TF: 0.000048
word:          edward; amount:   1; TF: 0.000012
word:           large; amount:  26; TF: 0.000311
word:        coachman; amount:   1; TF: 0.000012
word:         vieille; amount:   1; TF: 0.000012
word:         osborne; amount:   1; TF: 0.000012
word:       moonlight; amount:   2; TF: 0.000024
word:      peculiarly; amount:   1; TF: 0.000012
word:        escalier; amount:   2; TF: 0.000024
word:        painters; amount:   2; TF: 0.000024
word:             jim; amount:  15; TF: 0.000180
word:         swinger; amount:   1; TF: 0.000012
word:            dens; amount:   3; TF: 0.000036
word:            deny; amount:   2; TF: 0.000024
word:        unheeded; amount:   1; TF: 0.000012
word:            mile; amount:   1; TF: 0.000012
word:       anchorite; amount:   1; TF: 0.000012
word:         silenus; amount:   1; TF: 0.000012
word:            mill; amount:   1; TF: 0.000012
word:           folly; amount:   3; TF: 0.000036
word:           yacht; amount:   2; TF: 0.000024
word:    alliterative; amount:   1; TF: 0.000012
word:        conjugal; amount:   1; TF: 0.000012
word:            mind; amount:  35; TF: 0.000419
word:            mine; amount:  12; TF: 0.000144
word:         respect; amount:   2; TF: 0.000024
word:           altar; amount:   2; TF: 0.000024
word:        touching; amount:   4; TF: 0.000048
word:       reminding; amount:   2; TF: 0.000024
word:            mint; amount:  10; TF: 0.000120
word:          faster; amount:   1; TF: 0.000012
